_id,Name,Address,Province_City,Area,Market_Scope,Latitude,Longitude,Avg_Rating,Total_Reviews,Bayesian_Score,Opportunity_Score,Rating_1_Stars,Rating_2_Stars,Rating_3_Stars,Rating_4_Stars,Rating_5_Stars,Star_Total,Review_Count_Diff,Bad_Review_Rate,Positive_Review_Rate,Average_Price,Price_Tier,Service_Options,Has_Dine_In,Has_Takeaway,Has_Delivery,Has_Curbside,Has_Drive_Through,Phone,Website,Menu_Link,Has_Phone,Has_Website,Has_Menu,Digital_Readiness_Score,URL
https://www.google.com/maps/place/Qu%C3%A1n+%C4%82n+D%C3%AA+N%C3%BAi+V%C4%A9nh+L%E1%BB%99c/data=!4m7!3m6!1s0x3174d865e527f323:0xf11ffcfa05eba6e0!8m2!3d10.8889374!4d106.7594879!16s%2Fg%2F12vrv97f7!19sChIJI_Mn5WXYdDER4KbrBfr8H_E,Quán Ăn Dê Núi Vĩnh Lộc,"274 Đ. Nguyễn Tri Phương, An Bình, Dĩ An, Bình Dương, Việt Nam",Bình Dương,Dĩ An,Main Market,10.8889374,106.7594879,3.8,308.0,4.041453001897839,0.7442363596597136,25,19,65,72,127,308,0.0,0.14285714285714285,0.41233766233766234,,,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng",1,1,1,0,0,,,,0,0,0,1,https://www.google.com/maps/place/Qu%C3%A1n+%C4%82n+D%C3%AA+N%C3%BAi+V%C4%A9nh+L%E1%BB%99c/data=!4m7!3m6!1s0x3174d865e527f323:0xf11ffcfa05eba6e0!8m2!3d10.8889374!4d106.7594879!16s%2Fg%2F12vrv97f7!19sChIJI_Mn5WXYdDER4KbrBfr8H_E?authuser=0&hl=vi&rclk=1
https://www.google.com/maps/place/B%E1%BB%9D+s%C3%B4ng+qu%C3%A1n/data=!4m7!3m6!1s0x3175296fd049b2c1:0x42908c3d0d112de2!8m2!3d10.8675997!4d106.6991844!16s%2Fg%2F11f5t3y86b!19sChIJwbJJ0G8pdTER4i0RDT2MkEI,Bờ sông quán,"Tổ 51 Kp 3, An Phú Đông, Quận 12, Hồ Chí Minh, Việt Nam",HCM,Quận 12,Main Market,10.8675997,106.6991844,4.4,161.0,4.410945564915972,0.7525323600149679,3,9,15,35,99,161,0.0,0.07453416149068323,0.6149068322981367,1-100.000 ₫/người,<=100k,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp",1,1,1,0,0,,,,0,0,0,1,https://www.google.com/maps/place/B%E1%BB%9D+s%C3%B4ng+qu%C3%A1n/data=!4m7!3m6!1s0x3175296fd049b2c1:0x42908c3d0d112de2!8m2!3d10.8675997!4d106.6991844!16s%2Fg%2F11f5t3y86b!19sChIJwbJJ0G8pdTER4i0RDT2MkEI?authuser=0&hl=vi&rclk=1
https://www.google.com/maps/place/Giang+Gh%E1%BA%B9+Thu%E1%BA%ADn+An/data=!4m7!3m6!1s0x3174d7798554e157:0x77bdd655cc99703e!8m2!3d10.9221165!4d106.71353!16s%2Fg%2F11kp3wqpht!19sChIJV-FUhXnXdDERPnCZzFXWvXc,Giang Ghẹ Thuận An,"1 Đại lộ Bình Dương, Lái Thiêu, Thuận An, Bình Dương, Việt Nam",Bình Dương,Thuận An,Main Market,10.9221165,106.71353,4.8,3897.0,4.781754742752525,0.812988660586109,66,14,70,146,3601,3897,0.0,0.020528611752630228,0.9240441365152682,,,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp",1,0,1,0,1,+84 979 625 886,giangghe.com,https://giangghe.com/menu-tieng-viet,1,1,1,4,https://www.google.com/maps/place/Giang+Gh%E1%BA%B9+Thu%E1%BA%ADn+An/data=!4m7!3m6!1s0x3174d7798554e157:0x77bdd655cc99703e!8m2!3d10.9221165!4d106.71353!16s%2Fg%2F11kp3wqpht!19sChIJV-FUhXnXdDERPnCZzFXWvXc?authuser=0&hl=vi&rclk=1
https://www.google.com/maps/place/Nh%C3%A0+h%C3%A0ng+h%E1%BA%A7m+r%C6%B0%E1%BB%A3u+Sao+Bi%E1%BB%83n/data=!4m7!3m6!1s0x3174d900d983281f:0xd23e1ca0bd8e06b8!8m2!3d10.9515885!4d106.7373866!16s%2Fg%2F11scgjh46p!19sChIJHyiD2QDZdDERuAaOvaAcPtI,Nhà hàng hầm rượu Sao Biển,"1 Đ. Lê Thị Trung, An Phú, Thuận An, Bình Dương 590000, Việt Nam",Bình Dương,Thuận An,Main Market,10.9515885,106.7373866,4.3,144.0,4.369201290623964,0.7417760901107034,18,1,7,16,102,144,0.0,0.13194444444444445,0.7083333333333334,,,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng",1,1,1,0,0,+84 981 203 366,,,1,0,0,2,https://www.google.com/maps/place/Nh%C3%A0+h%C3%A0ng+h%E1%BA%A7m+r%C6%B0%E1%BB%A3u+Sao+Bi%E1%BB%83n/data=!4m7!3m6!1s0x3174d900d983281f:0xd23e1ca0bd8e06b8!8m2!3d10.9515885!4d106.7373866!16s%2Fg%2F11scgjh46p!19sChIJHyiD2QDZdDERuAaOvaAcPtI?authuser=0&hl=vi&rclk=1
https://www.google.com/maps/place/Qu%C3%A1n+%C4%82n+Thanh+Th%E1%BB%A7y+B%C3%ACnh+Nh%C3%A2m/data=!4m7!3m6!1s0x3174d70937bb25f1:0xc1812d8b16bf3897!8m2!3d10.9236338!4d106.6925848!16s%2Fg%2F1hdzz_6qh!19sChIJ8SW7NwnXdDERlzi_FostgcE,Quán Ăn Thanh Thủy Bình Nhâm,"1/39B Ấp Bình Thuận, phường, Thuận An, Bình Dương 75200, Việt Nam",Bình Dương,Thuận An,Main Market,10.9236338,106.6925848,4.2,96.0,4.347736887034051,0.6185283537521067,7,2,12,21,54,96,0.0,0.09375,0.5625,100.000-200.000 ₫/người,100-200k,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp",1,0,1,0,1,+84 919 251 567,,https://photos.google.com/share/AF1QipNZ5NrOWI_ehwtJXFUj-pZEXjo8FnklBfWMbcyIV1D-BWmMMPTZGON9CFlhHRfYTw?key=WjV5Vi04aXpyYXo5S1ZVLVdQdlVMeDZrZVV6NlNB,1,0,1,3,https://www.google.com/maps/place/Qu%C3%A1n+%C4%82n+Thanh+Th%E1%BB%A7y+B%C3%ACnh+Nh%C3%A2m/data=!4m7!3m6!1s0x3174d70937bb25f1:0xc1812d8b16bf3897!8m2!3d10.9236338!4d106.6925848!16s%2Fg%2F1hdzz_6qh!19sChIJ8SW7NwnXdDERlzi_FostgcE?authuser=0&hl=vi&rclk=1
https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+Hera+Palace/data=!4m7!3m6!1s0x3174d9cd8a22b7db:0xff39772c134bea8f!8m2!3d10.8824382!4d106.743863!16s%2Fg%2F11s5m36kgw!19sChIJ27ciis3ZdDERj-pLEyx3Of8,Nhà Hàng Hera Palace,"VPMV+5F3, Lê Thị Hoa, Dĩ An, Bình Dương, Việt Nam",Bình Dương,Dĩ An,Main Market,10.8824382,106.743863,4.3,500.0,4.333830638129877,0.49496957436066,48,11,33,75,333,500,0.0,0.118,0.666,,,"Ăn tại chỗ, | Đồ ăn mang đi",1,1,0,0,0,+84 986 811 118,facebook.com,,1,1,0,2,https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+Hera+Palace/data=!4m7!3m6!1s0x3174d9cd8a22b7db:0xff39772c134bea8f!8m2!3d10.8824382!4d106.743863!16s%2Fg%2F11s5m36kgw!19sChIJ27ciis3ZdDERj-pLEyx3Of8?authuser=0&hl=vi&rclk=1
https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+-+Kh%C3%A1nh+H%C6%B0ng/data=!4m7!3m6!1s0x3174d850a5593319:0xdd995c4a7938a55d!8m2!3d10.9060449!4d106.7638397!16s%2Fg%2F1hc5pmb8d!19sChIJGTNZpVDYdDERXaU4eUpcmd0,Nhà Hàng - Khánh Hưng,"12 Đường Lê Quý Đôn, khu Phố Thắng, Dĩ An, Bình Dương, Việt Nam",Bình Dương,Dĩ An,Main Market,10.9060449,106.7638397,3.7,299.0,3.985495538763794,0.5369682164750579,31,24,68,65,111,299,0.0,0.18394648829431437,0.3712374581939799,,,Ăn tại chỗ,1,0,0,0,0,+84 274 3735 558,,,1,0,0,1,https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+-+Kh%C3%A1nh+H%C6%B0ng/data=!4m7!3m6!1s0x3174d850a5593319:0xdd995c4a7938a55d!8m2!3d10.9060449!4d106.7638397!16s%2Fg%2F1hc5pmb8d!19sChIJGTNZpVDYdDERXaU4eUpcmd0?authuser=0&hl=vi&rclk=1
https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+L%C3%A0ng+T%C3%A2m+Giao/data=!4m7!3m6!1s0x3174d734dbe6601d:0x4696883a4744460a!8m2!3d10.8872641!4d106.6918674!16s%2Fg%2F11vk8sp22j!19sChIJHWDm2zTXdDERCkZERzqIlkY,Nhà Hàng Làng Tâm Giao,"Số 66 tổ 3 Khu phố Hòa Long, Phường Vĩnh Phú, TP, Thuận An, Bình Dương 75206, Việt Nam",Bình Dương,Thuận An,Main Market,10.8872641,106.6918674,4.2,252.0,4.296350143717859,0.6596579505836038,28,8,11,34,171,252,0.0,0.14285714285714285,0.6785714285714286,,,"Ăn tại chỗ, Mua hàng ngay trên xe, Giao hàng gián tiếp",1,0,1,0,1,+84 943 633 939,langtamgiao.com,https://photos.app.goo.gl/6zZSTogXvuYscAHm6,1,1,1,4,https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+L%C3%A0ng+T%C3%A2m+Giao/data=!4m7!3m6!1s0x3174d734dbe6601d:0x4696883a4744460a!8m2!3d10.8872641!4d106.6918674!16s%2Fg%2F11vk8sp22j!19sChIJHWDm2zTXdDERCkZERzqIlkY?authuser=0&hl=vi&rclk=1
https://www.google.com/maps/place/H%E1%BA%A3i+S%E1%BA%A3n+D%C5%A9ng+M%E1%BA%ADp/data=!4m7!3m6!1s0x3174d95fe88288c9:0xa393c13bd03f404a!8m2!3d10.9080744!4d106.7559773!16s%2Fg%2F11k6f0hmdv!19sChIJyYiC6F_ZdDERSkA_0DvBk6M,Hải Sản Dũng Mập,"315 Đ. Lý Thường Kiệt, Dĩ An, Bình Dương, Việt Nam",Bình Dương,Dĩ An,Main Market,10.9080744,106.7559773,4.2,136.0,4.329964028443488,0.6333412587875797,11,2,15,30,78,136,0.0,0.09558823529411764,0.5735294117647058,,,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng",1,1,1,0,0,,amthucdungmap.com,,0,1,0,2,https://www.google.com/maps/place/H%E1%BA%A3i+S%E1%BA%A3n+D%C5%A9ng+M%E1%BA%ADp/data=!4m7!3m6!1s0x3174d95fe88288c9:0xa393c13bd03f404a!8m2!3d10.9080744!4d106.7559773!16s%2Fg%2F11k6f0hmdv!19sChIJyYiC6F_ZdDERSkA_0DvBk6M?authuser=0&hl=vi&rclk=1
"https://www.google.com/maps/place/Nh%C3%A0+h%C3%A0ng+M%C6%B0a+D%C4%A9+An%28Chuy%C3%AAn+%C4%91%E1%BA%B7c+s%E1%BA%A3n+%C4%91%E1%BB%93ng+qu%C3%AA,+c%C6%A1m+ni%C3%AAu%29/data=!4m7!3m6!1s0x3174d85f0349289f:0xd3c1204f9aedebe6!8m2!3d10.9044598!4d106.7729681!16s%2Fg%2F11gf96lt_k!19sChIJnyhJA1_YdDER5uvtmk8gwdM","Nhà hàng Mưa Dĩ An(Chuyên đặc sản đồng quê, cơm niêu)","05 Đường Nguyễn Trung Trực, Dĩ An, Bình Dương, Việt Nam",Bình Dương,Dĩ An,Main Market,10.9044598,106.7729681,3.9,174.0,4.175743696241456,0.6258439797968621,15,9,32,32,86,174,0.0,0.13793103448275862,0.4942528735632184,100.000-200.000 ₫/người,100-200k,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng gián tiếp",1,1,1,0,0,+84 967 901 214,nhahangmua.com,https://online.fliphtml5.com/wppgu/rcgg/,1,1,1,4,"https://www.google.com/maps/place/Nh%C3%A0+h%C3%A0ng+M%C6%B0a+D%C4%A9+An%28Chuy%C3%AAn+%C4%91%E1%BA%B7c+s%E1%BA%A3n+%C4%91%E1%BB%93ng+qu%C3%AA,+c%C6%A1m+ni%C3%AAu%29/data=!4m7!3m6!1s0x3174d85f0349289f:0xd3c1204f9aedebe6!8m2!3d10.9044598!4d106.7729681!16s%2Fg%2F11gf96lt_k!19sChIJnyhJA1_YdDER5uvtmk8gwdM?authuser=0&hl=vi&rclk=1"
https://www.google.com/maps/place/Gangnam+H%E1%BA%A3i+S%E1%BA%A3n+%26+N%C6%B0%E1%BB%9Bng/data=!4m7!3m6!1s0x3174d9c4e6eb8c5b:0x680ffe807056df8a!8m2!3d10.9150291!4d106.7486784!16s%2Fg%2F11gl0yrx6s!19sChIJW4zr5sTZdDERit9WcID-D2g,Gangnam Hải Sản & Nướng,"1182 ĐT743, Dĩ An, Bình Dương, Việt Nam",Bình Dương,Dĩ An,Main Market,10.9150291,106.7486784,4.1,174.0,4.269670821747529,0.737843979796862,13,5,23,35,98,174,0.0,0.10344827586206896,0.5632183908045977,,,"Ăn tại chỗ, Đồ ăn mang đi, Giao hàng",1,1,1,0,0,,,,0,0,0,1,https://www.google.com/maps/place/Gangnam+H%E1%BA%A3i+S%E1%BA%A3n+%26+N%C6%B0%E1%BB%9Bng/data=!4m7!3m6!1s0x3174d9c4e6eb8c5b:0x680ffe807056df8a!8m2!3d10.9150291!4d106.7486784!16s%2Fg%2F11gl0yrx6s!19sChIJW4zr5sTZdDERit9WcID-D2g?authuser=0&hl=vi&rclk=1
https://www.google.com/maps/place/B%C3%A1nh+Canh+Qu%E1%BA%A3ng+B%C3%ACnh/data=!4m7!3m6!1s0x3174d99047ff03c3:0x437a9b18ea53062e!8m2!3d10.9061467!4d106.730657!16s%2Fg%2F11f5q0xpgw!19sChIJwwP_R5DZdDERLgZT6hibekM,Bánh Canh Quảng Bình,"36/6/14 Đường Dĩ An - Bình Đường, Bình Hòa, Thuận An, Bình Dương, Việt Nam",Bình Dương,Dĩ An,Main Market,10.9061467,106.730657,4.5,25.0,4.42895277407431,0.4800424509786244,1,0,1,6,17,25,0.0,0.04,0.68,,,"Ăn tại chỗ, Đồ ăn mang đi",1,1,0,0,0,+84 986 756 089,,,1,0,0,1,https://www.google.com/maps/place/B%C3%A1nh+Canh+Qu%E1%BA%A3ng+B%C3%ACnh/data=!4m7!3m6!1s0x3174d99047ff03c3:0x437a9b18ea53062e!8m2!3d10.9061467!4d106.730657!16s%2Fg%2F11f5q0xpgw!19sChIJwwP_R5DZdDERLgZT6hibekM?authuser=0&hl=vi&rclk=1
